,Date,Total_Deaths,Longitude,Latitude,Disaster_Subgroup
10867,2006,20.0,41.824659772052286,0.6181757,Biological
10868,2006,11.0,29.6307855,-3.2751181,Hydrological
10869,2006,34.0,30.3942146,-2.3559533,Transport
10870,2006,10.0,110.5480079,39.2032584,Miscellaneous accident
10871,2006,43.0,-0.3763353,39.4697065,Transport
10872,2006,1.0,9.0994058,48.3366504,Meteorological
10873,2006,26.0,121.6452868,42.0151733,Industrial accident
10874,2006,45.0,71.4719683,30.197838,Transport
10876,2006,11.0,112.55380035066337,37.876576850000006,Hydrological
10877,2006,10.0,28.049722,-26.205,Transport
10878,2006,131.0,104.279829,52.2891225,Transport
10879,2006,3.0,118.58541419241348,24.93836745,Meteorological
10880,2006,4.0,105.28234608698708,22.76328275,Hydrological
10881,2006,1.0,-116.354036083691,33.71928005,Climatological
10882,2006,8.0,10.4217852,5.4758844,Biological
10883,2006,25.0,3.3941795,6.4550575,Miscellaneous accident
10884,2006,17.0,116.0,39.0000001,Industrial accident
10885,2006,17.0,11.0480288,46.3144754,Transport
10886,2006,32.0,89.0157574,24.9645943,Transport
10888,2006,16.0,50.5822436,26.2235041,Industrial accident
10889,2006,11.0,102.0,25.0,Industrial accident
10890,2006,30.0,11.0480288,46.3144754,Transport
10891,2006,28.0,7.991698521802379,33.675484999999995,Transport
10892,2006,17.0,11.0480288,46.3144754,Transport
10893,2006,21.0,39.1923429,21.5007671,Transport
10894,2006,33.0,29.8289885,-17.1449001,Transport
10895,2006,24.0,-77.65550774457944,43.0865204,Meteorological
10896,2006,5.0,18.6315351,-33.9763373,Hydrological
10898,2006,4.0,-7.6703913,43.0805539,Climatological
10899,2006,5.0,-58.2859052,-34.8234334,Meteorological
10900,2006,11.0,20.2027667,11.1840833,Transport
10901,2006,169.0,35.54904045431552,49.65932835,Transport
10902,2006,11.0,32.9495225,24.4762478,Transport
10903,2006,49.0,-2.7619833,11.5931027,Industrial accident
10904,2006,30.0,85.416667,25.75,Transport
10905,2006,27.0,76.62409808913978,12.31586165,Transport
10906,2006,11.0,105.28927831504998,36.6488646,Transport
10907,2006,48.0,75.3737211,25.1411278,Miscellaneous accident
10908,2006,16.0,43.93193061945837,2.744714,Transport
10909,2006,27.0,51.6650002,32.6707877,Transport
10910,2006,8.0,-4.016107,5.320357,Industrial accident
10911,2006,40.0,29.227720564682976,-2.04190085,Transport
10912,2006,42.0,-87.9488485,42.2442079,Transport
10913,2006,13.0,31.1853836,27.1832822,Transport
10914,2006,26.0,7.0188527,4.7676576,Transport
10915,2006,30.0,11.0480288,46.3144754,Transport
10916,2006,17.0,43.9029377,39.1355203,Transport
10917,2006,23.0,106.8270488,-6.175247,Miscellaneous accident
10918,2006,13.0,8.7772877,7.3505747,Transport
10919,2006,14.0,27.54115327647483,-11.61842695,Industrial accident
10920,2006,11.0,45.1520755,-12.823048,Transport
10921,2006,155.0,-94.892021,39.8870003,Transport
10922,2006,30.0,107.8748712,30.05518,Transport
10923,2006,22.0,-120.731168,45.484036,Transport
10924,2006,26.0,120.9644158178007,13.84166265,Transport
10925,2006,12.0,7.0669651,5.5859456,Transport
10926,2006,13.0,102.4999999,30.5000001,Industrial accident
10927,2006,10.0,127.999992,48.0000047,Industrial accident
10928,2006,15.0,11.0480288,46.3144754,Transport
10929,2006,42.0,-90.4863141,14.6837067,Transport
10930,2006,23.0,11.0480288,46.3144754,Transport
10931,2006,19.0,119.1374531,31.1001354,Transport
10932,2006,11.0,34.0237048,-8.8564454,Transport
10933,2006,56.0,81.5,24.75,Transport
10934,2006,13.0,-80.5669167,-2.1954593,Biological
10935,2006,14.0,11.0480288,46.3144754,Transport
10936,2006,1.0,12.4829321,41.8933203,Transport
10937,2006,60.0,152.9927495,-27.4504358,Transport
10938,2006,15.0,69.2787079,41.3123363,Transport
10939,2006,18.0,11.0480288,46.3144754,Transport
10940,2006,12.0,84.8867252,45.5778068,Industrial accident
10941,2006,20.0,9.493132,46.3266525,Transport
10942,2006,47.0,112.0,37.0,Industrial accident
10943,2006,26.0,111.747116,36.834359,Industrial accident
10944,2006,20.0,18.8274819,-33.9782635,Transport
10945,2006,13.0,11.0480288,46.3144754,Transport
10946,2006,20.0,104.1467428,36.5335943,Industrial accident
10947,2006,15.0,137.3353040537996,43.06001715,Transport
10948,2006,32.0,102.0,25.0,Industrial accident
10949,2006,24.0,111.512998,36.0885338,Industrial accident
10950,2006,36.0,51.3896004,35.6892523,Transport
10951,2006,23.0,18.90972742154929,50.2705125,Industrial accident
10952,2006,10.0,11.0480288,46.3144754,Miscellaneous accident
10953,2006,5.0,39.2803583,-6.8160837,Biological
10954,2006,10.0,-94.44355,36.650627,Miscellaneous accident
10956,2006,28.0,116.0,39.0000001,Industrial accident
10957,2006,33.0,86.916667,25.0,Miscellaneous accident
10958,2006,13.0,107.2012742,21.1718046,Meteorological
10959,2006,12.0,147.0,-7.0,Transport
10960,2006,42.0,37.6174782,55.7505412,Miscellaneous accident
10961,2006,102.0,11.0480288,46.3144754,Transport
10962,2006,269.0,3.3941795,6.4550575,Industrial accident
10963,2006,23.0,124.6090753,11.0052935,Miscellaneous accident
10964,2006,17.0,103.7943084,25.4936418,Transport
10965,2006,12.0,-1.0308937968749998,11.5525895,Transport
10966,2006,12.0,112.3356329,27.0782342,Industrial accident
10967,2006,11.0,101.9999999,38.0000001,Industrial accident
10969,2006,233.0,72.25,34.25,Hydrological
10970,2006,39.0,84.24834412055534,28.12417305,Hydrological
10971,2006,9.0,30.9221256,-17.879559,Meteorological
10972,2006,10.0,104.3024281,29.9323811,Industrial accident
10973,2006,6.0,77.1716954,28.6273928,Miscellaneous accident
10975,2006,40.0,23.267951,-19.3893529,Miscellaneous accident
10976,2006,12.0,30.3788889,-29.6,Transport
10977,2006,15.0,55.6704717,29.4458687,Industrial accident
10978,2006,10.0,78.3665347,10.9094334,Industrial accident
10979,2006,12.0,-98.5456116,31.2638905,Climatological
10981,2007,41.0,91.1808748,23.4610615,Transport
10982,2007,11.0,81.8338005,25.4381302,Miscellaneous accident
10983,2007,17.0,39.7616723749492,-16.0962442,Transport
10984,2007,16.0,98.9858802,18.7882778,Transport
10985,2007,23.0,11.0480288,46.3144754,Transport
10986,2007,29.0,-96.5,17.0,Transport
10987,2007,15.0,120.6732246,30.8795672,Miscellaneous accident
10988,2007,10.0,-70.907822,-53.1625688,Miscellaneous accident
10989,2007,29.0,110.1962906,40.5789241,Industrial accident
10990,2007,5.0,29.1653092,-15.357609,Biological
10991,2007,30.0,11.0480288,46.3144754,Biological
10992,2007,22.0,28.3448825,-12.4267089,Transport
10993,2007,1.0,11.0480288,46.3144754,Biological
10994,2007,22.0,106.8270488,-6.175247,Biological
10995,2007,13.0,108.9950386,12.2980751,Transport
10996,2007,11.0,-74.80011745100063,8.392952950000002,Transport
10997,2007,16.0,104.51181372746862,26.01187475,Industrial accident
10998,2007,7.0,15.4655408,-17.6502606,Biological
10999,2007,15.0,-74.1666756,5.0000086,Transport
11000,2007,34.0,31.045686,-17.831773,Transport
11001,2007,3.0,6.028898,4.7629786,Transport
11002,2007,22.0,110.36722565020224,-7.977838399999999,Transport
11003,2007,77.0,106.8707932303174,-6.12885785,Transport
11004,2007,40.0,7.6207063,12.5630825,Transport
11005,2007,25.0,21.5697553,56.9795834,Miscellaneous accident
11006,2007,3.0,-85.6602936,30.1586518,Miscellaneous accident
11007,2007,29.0,100.8601022,14.6240563,Transport
11008,2007,117.0,32.56745,-25.966213,Miscellaneous accident
11009,2007,10.0,37.6174782,55.7505412,Miscellaneous accident
11010,2007,93.0,7.8533226,10.3825318,Miscellaneous accident
11011,2007,23.0,-71.42781866170786,41.7448565,Transport
11012,2007,10.0,-73.8785937,40.8466508,Miscellaneous accident
11013,2007,29.0,122.9955469,41.2374106,Industrial accident
11014,2007,12.0,37.66267967551694,-6.8116998,Transport
11015,2007,26.0,111.512998,36.0885338,Industrial accident
11016,2007,43.0,72.28715676345124,36.33179105,Hydrological
11017,2007,22.0,80.0105559,6.3739739,Transport
11018,2007,3.0,50.1610441,-14.2598476,Meteorological
11019,2007,33.0,36.1412923,36.2138666,Transport
11020,2007,22.0,37.3872648,-3.476279,Transport
11022,2007,12.0,26.9814498,49.4201593,Transport
11023,2007,12.0,112.8755736,27.8613116,Industrial accident
11024,2007,15.0,-74.1139182,18.6445835,Transport
11025,2007,11.0,114.4857072,36.6107711,Industrial accident
11026,2007,10.0,-95.25331192288478,29.5564835,Meteorological
11027,2007,11.0,11.0480288,46.3144754,Transport
11028,2007,30.0,112.0,37.0,Industrial accident
11029,2007,76.0,19.8462292,-33.81134,Meteorological
11030,2007,20.0,34.6367444,-5.2902148,Transport
11031,2007,11.0,15.5661586,53.5450793,Transport
11032,2007,14.0,36.82884201813725,-1.30261485,Miscellaneous accident
11033,2007,30.0,8.7772877,7.3505747,Transport
11034,2007,29.0,-69.3222293,10.0774374,Transport
11035,2007,18.0,91.88293481953426,25.56581485,Transport
11036,2007,22.0,11.0480288,46.3144754,Transport
11037,2007,14.0,27.8998573,-33.0191604,Transport
11038,2007,11.0,120.4390738,41.5754767,Miscellaneous accident
11039,2007,22.0,-13.26795,8.479004,Transport
11040,2007,22.0,80.1863809,15.9240905,Transport
11041,2007,5.0,116.8511597,38.3042796,Industrial accident
11042,2007,10.0,58.4738015,51.2305015,Miscellaneous accident
11043,2007,24.0,4.6688487,8.8367891,Transport
11045,2007,12.0,-2.227736,13.4526455,Transport
11046,2007,47.0,126.65622927105376,-3.4591432,Transport
11047,2007,365.0,11.0480288,46.3144754,Biological
11048,2007,30.0,11.0480288,46.3144754,Biological
11049,2007,56.0,11.0480288,46.3144754,Biological
11050,2007,27.0,11.0480288,46.3144754,Biological
11051,2007,20.0,5.7780616,5.5371604,Miscellaneous accident
11052,2007,26.0,5.7715863,45.0758358,Transport
11053,2007,29.0,72.878176,19.0785451,Miscellaneous accident
11054,2007,15.0,11.9104388,-4.1960964,Transport
11055,2007,11.0,112.0,37.0,Industrial accident
11056,2007,9.0,112.13957278529811,32.034442600000006,Hydrological
11057,2007,14.0,80.48487080048955,8.28269675,Transport
11058,2007,58.0,11.0480288,46.3144754,Biological
11059,2007,11.0,18.7865084,49.2999184,Miscellaneous accident
11060,2007,150.0,11.0480288,46.3144754,Transport
11061,2007,11.0,-70.2889316,-18.4671671,Transport
11062,2007,29.0,-93.2654692,44.9772995,Miscellaneous accident
11063,2007,13.0,11.0480288,46.3144754,Transport
11065,2007,12.0,0.3686866818796205,36.0026915,Hydrological
11066,2007,20.0,8.7772877,7.3505747,Transport
11067,2007,64.0,109.532129,28.010585,Industrial accident
11069,2007,10.0,11.0480288,46.3144754,Transport
11070,2007,17.0,112.6032007,22.3175945,Transport
11071,2007,16.0,102.0,25.0,Transport
11072,2007,54.0,11.0480288,46.3144754,Transport
11073,2007,40.0,11.0480288,46.3144754,Transport
11074,2007,20.0,11.0480288,46.3144754,Transport
11075,2007,172.0,117.7620286,35.9094557,Industrial accident
11076,2007,14.0,117.736995,36.8629315,Industrial accident
11077,2007,22.0,30.1500153,-26.276849,Transport
11078,2007,90.0,11.0480288,46.3144754,Biological
11079,2007,25.0,49.8328009,40.3755885,Industrial accident
11080,2007,90.0,98.3529292,7.9366015,Transport
11081,2007,15.0,-72.4485304,7.8155015,Transport
11082,2007,10.0,2.3007075,48.8122584,Miscellaneous accident
11085,2007,9.0,121.53643168209332,29.8674306,Meteorological
11086,2007,27.0,43.93193061945837,2.744714,Transport
11087,2007,2.0,24.755369,-28.7359006,Miscellaneous accident
11088,2007,64.0,105.7875821,10.0364634,Industrial accident
11089,2007,40.0,11.4860732,2.7497556,Transport
11090,2007,27.0,34.0237048,-8.8564454,Transport
11091,2007,15.0,26.6386401,-32.2171831,Transport
11092,2007,20.0,78.4740613,17.360589,Miscellaneous accident
11093,2007,50.0,15.3424196,-4.3196982,Transport
11094,2007,15.0,27.8600422,-12.5474926,Transport
11095,2007,23.0,26.4978933,-28.7853618,Industrial accident
11096,2007,10.0,37.6174782,55.7505412,Miscellaneous accident
11097,2007,10.0,-120.212613,47.2868352,Transport
11098,2007,23.0,34.9501715,48.662589,Miscellaneous accident
11099,2007,12.0,73.15061884594144,22.37289135,Miscellaneous accident
11100,2007,19.0,115.8563692,28.6456256,Industrial accident
11101,2007,1133.0,11.0480288,46.3144754,Biological
11102,2007,54.0,11.0480288,46.3144754,Biological
11103,2007,32.0,11.0480288,46.3144754,Biological
11104,2007,32.0,108.1345009,21.5660209,Transport
11105,2007,37.0,118.8500963,25.4965882,Industrial accident
11106,2007,5.0,13.2439512,-8.8272699,Industrial accident
11107,2007,17.0,18.6376408,-33.9685672,Hydrological
11108,2007,15.0,31.090556,-28.62,Miscellaneous accident
11109,2007,23.0,9.652932,4.586724,Transport
11110,2007,35.0,112.6032007,22.3175945,Industrial accident
11111,2007,19.0,115.8563692,28.6456256,Industrial accident
11112,2007,23.0,-91.5368582,17.8177146,Industrial accident
11113,2007,12.0,112.0,37.0,Miscellaneous accident
11114,2007,15.0,35.170041793242376,0.88723115,Transport
11115,2007,16.0,0.9963413304880842,8.35353095,Transport
11116,2007,11.0,113.5739616,37.8568575,Industrial accident
11117,2007,26.0,-88.1824196,17.494724,Transport
11118,2007,10.0,120.2952752,31.5776626,Industrial accident
11119,2007,10.0,46.0099127,9.7277474,Transport
11120,2007,20.0,7.0774372,6.218947,Transport
11121,2007,20.0,7.4143061,6.5536094,Transport
11122,2007,16.0,30.912374098545783,28.2125404,Transport
11123,2007,14.0,127.7420004,34.7446781,Transport
11124,2007,15.0,11.0480288,46.3144754,Miscellaneous accident
11125,2007,18.0,-13.26795,8.479004,Miscellaneous accident
11126,2007,12.0,29.3675028,-3.3638125,Transport
11127,2007,21.0,120.695345,27.9963899,Miscellaneous accident
11128,2007,49.0,27.02997,38.23166,Transport
11129,2007,12.0,11.4860732,2.7497556,Transport
11130,2007,19.0,130.013384,44.635006,Industrial accident
11133,2007,14.0,11.0480288,46.3144754,Transport
11134,2007,18.0,75.5004841,30.9293211,Transport
11135,2007,18.0,104.483333,19.333333,Industrial accident
11136,2007,19.0,121.53643168209332,29.8674306,Transport
11137,2007,16.0,-71.42781866170786,41.7448565,Transport
11139,2007,6.0,36.5685685,45.3162065,Industrial accident
11140,2007,114.0,9.706203,4.0429408,Transport
11141,2007,63.0,85.73886924058144,25.88078985,Transport
11142,2007,86.0,3.794576436375933,11.9019676,Transport
11143,2007,56.0,-17.0503094,20.9127045,Transport
11144,2007,57.0,11.0480288,46.3144754,Transport
11145,2007,23.0,11.0480288,46.3144754,Transport
11146,2007,40.0,-17.447938,14.693425,Transport
11147,2007,12.0,74.5133856,31.9032562,Transport
11148,2007,24.0,111.3949096,32.8929947,Industrial accident
11149,2007,32.0,-72.788915,8.1348124,Industrial accident
11150,2007,37.0,-79.2395135,-3.0524451,Industrial accident
11151,2007,27.0,77.3472673,11.1671878,Miscellaneous accident
11152,2007,24.0,90.2232185,21.9860055,Miscellaneous accident
11153,2007,1.0,113.922434,31.176413,Industrial accident
11155,2007,5.0,37.7653547,47.9552446,Industrial accident
11156,2007,11.0,34.5731341,0.5090396,Industrial accident
11157,2008,30.0,74.1811272,49.1767322,Industrial accident
11158,2008,40.0,127.4429132,37.2808823,Industrial accident
11159,2008,11.0,21.292864,41.961308,Transport
11160,2008,20.0,16.0881475,53.3415106,Transport
11161,2008,20.0,111.512998,36.0885338,Industrial accident
11162,2008,25.0,15.7411039,-12.6076318,Transport
11163,2008,18.0,-6.570169,34.26457,Miscellaneous accident
11164,2008,25.0,112.6032007,22.3175945,Transport
11165,2008,30.0,7.0188527,4.7676576,Transport
11167,2008,13.0,11.0480288,46.3144754,Transport
11169,2008,12.0,10.029842688081445,47.3940356,Miscellaneous accident
11170,2008,30.0,-80.7670149076543,34.9944992,Transport
11171,2008,25.0,18.4945793,-33.8745039,Transport
11172,2008,24.0,116.0,39.0000001,Industrial accident
11173,2008,14.0,92.00350503412564,21.1766471,Transport
11174,2008,16.0,102.7126276914122,25.051332700000003,Meteorological
11175,2008,15.0,15.0975712,-10.7707527,Transport
11176,2008,12.0,86.25679085824825,27.53694995,Transport
11177,2008,10.0,30.8875009,-28.503833,Transport
11178,2008,10.0,25.622946050000003,-33.98699425,Transport
11179,2008,13.0,7.0669651,5.5859456,Transport
11180,2008,5.0,11.4038717,48.9467562,Meteorological
11181,2008,19.0,-74.0,-14.0,Transport
11182,2008,54.0,11.0480288,46.3144754,Transport
11183,2008,12.0,-16.03164514965248,14.78445395,Transport
11184,2008,39.0,152.9927495,-27.4504358,Transport
11185,2008,14.0,71.3580806,32.4424906,Transport
11186,2008,25.0,42.5043596,18.2164282,Transport
11187,2008,43.0,74.3355989,26.0302938,Biological
11188,2008,11.0,14.0356608,-12.9104657,Miscellaneous accident
11189,2008,10.0,-75.94516695018251,5.6277103,Transport
11191,2008,12.0,-77.9718798,-10.0643674,Transport
11192,2008,22.0,34.5731341,0.5090396,Transport
11193,2008,18.0,-108.4596087,37.7524811,Transport
11194,2008,31.0,23.5960517,-6.1536291,Transport
11195,2008,10.0,-77.7278831,40.9699889,Miscellaneous accident
11196,2008,17.0,77.2090057,28.6138954,Industrial accident
11197,2008,13.0,3.8972497,7.3777462,Miscellaneous accident
11198,2008,18.0,114.16429,22.31456,Transport
11199,2008,14.0,-78.5123274,-0.2201641,Miscellaneous accident
11200,2008,36.0,29.225652,-1.6665685,Transport
11201,2008,14.0,4.233333,7.716667,Transport
11202,2008,55.0,-7.6200284,33.5945144,Industrial accident
11203,2008,20.0,33.99380770501095,43.87282395,Transport
11205,2008,5.0,2.4651727,6.3637762,Miscellaneous accident
11206,2008,19.0,4.766792970966159,8.0503678,Transport
11207,2008,11.0,13.456230443358582,-5.8312429,Transport
11208,2008,24.0,-97.4128174,20.5131665,Transport
11209,2008,46.0,73.70920325426432,20.78817185,Transport
11210,2008,43.0,13.0597763,11.8521315,Transport
11211,2008,11.0,37.86958889249792,49.0111819,Industrial accident
11212,2008,10.0,7.0188527,4.7676576,Transport
11213,2008,30.0,8.5364136,11.8948389,Transport
11214,2008,30.0,49.4070049,33.9293155,Industrial accident
11215,2008,28.0,26.6386401,-32.2171831,Transport
11216,2008,40.0,76.17449676658171,13.03018525,Transport
11217,2008,11.0,-85.6602936,30.1586518,Transport
11218,2008,11.0,108.1832931,11.1041572,Transport
11219,2008,11.0,-63.919896,10.2510946,Transport
11220,2008,12.0,38.31800057293494,48.20895815,Industrial accident
11222,2008,30.0,32.5349123,15.5635972,Transport
11223,2008,34.0,111.7724751,37.1452884,Industrial accident
11224,2008,19.0,111.1382201,37.5180245,Hydrological
11225,2008,12.0,-99.1331785,19.4326296,Miscellaneous accident
11226,2008,17.0,11.0480288,46.3144754,Transport
11227,2008,10.0,36.7409447,37.1779131,Transport
11228,2008,1.0,-116.354036083691,33.71928005,Climatological
11229,2008,10.0,18.2742501,42.7608328,Transport
11230,2008,14.0,-99.0986981,19.616656,Transport
11231,2008,14.0,34.4162241,0.8955875,Transport
11232,2008,17.0,51.3896004,35.6892523,Industrial accident
11233,2008,12.0,3.3941795,6.4550575,Transport
11234,2008,44.0,23.267951,-19.3893529,Transport
11236,2008,18.0,5.9722713,6.6076575,Transport
